english_text,category,emotion,instruction,target_duration_sec
The young people in our village have started using social media to promote local businesses and tourism and it has brought much more attention and visitors to our area than we ever expected before,LOCAL_SCENARIOS,NEUTRAL,,13
The sound of the blacksmith hammer ringing against his iron anvil echoes through the village every morning as he shapes farming tools and cooking implements that people from many surrounding communities come to buy,LOCAL_SCENARIOS,NEUTRAL,,13
The rough wooden bench outside the shop has been weathered by years of sun and rain until its surface became smooth and grey and full of deep cracks along the grain lines,PHONETIC_COVERAGE,NEUTRAL,,13
She carefully threaded the bright colored beads one by one onto the strong thin string to make a beautiful necklace for her daughter to wear to the celebration this coming weekend,PHONETIC_COVERAGE,NEUTRAL,,13
The heavy iron gate screeched and groaned as the old man pushed it open with both hands using all the strength left in his tired and aching body after the long walk,PHONETIC_COVERAGE,NEUTRAL,,13
The warm golden sunlight filtered through the thick green canopy of leaves above us creating beautiful dancing patterns of light and shadow on the soft forest floor all around where we sat,PHONETIC_COVERAGE,NEUTRAL,,13
He climbed the rough bark of the tall coconut palm tree using only his bare feet and hands gripping tightly as he reached higher and higher towards the clusters of green nuts at top,PHONETIC_COVERAGE,NEUTRAL,,13
The thin blue smoke curled upward slowly from the small cooking fire and drifted gently through the thatched roof disappearing into the cool grey morning air above the quiet sleeping village around us,PHONETIC_COVERAGE,NEUTRAL,,13
She wrapped the soft white cloth around her head in one smooth practiced motion that she had learned from watching her mother and grandmother do it the same way every single day,PHONETIC_COVERAGE,NEUTRAL,,13
The sharp crack of thunder split the heavy dark sky and was followed almost immediately by a blinding flash of white hot lightning that lit up the whole landscape for one brief second,PHONETIC_COVERAGE,NEUTRAL,,13
The old wooden fishing boat rocked back and forth on the gentle ocean waves while the tired fisherman sat quietly mending his torn net with a thick curved needle and strong thread,PHONETIC_COVERAGE,NEUTRAL,,13
He mixed the thick grey cement powder with sand and water in a shallow metal tray using a flat trowel until the mixture reached the right smooth consistency for laying the brick wall,PHONETIC_COVERAGE,NEUTRAL,,13
The young girl braided her mother long black hair into tight neat rows while humming a soft melody that she had heard on the radio earlier that same warm lazy afternoon,PHONETIC_COVERAGE,NEUTRAL,,13
The deep rich sound of the wooden drum being beaten with both palms echoed through the clearing and could be felt as a vibration in the ground beneath our bare standing feet,PHONETIC_COVERAGE,NEUTRAL,,13
She peeled the thick brown skin off the ripe sweet potato with a short sharp knife and then sliced the bright orange flesh into thin round pieces for frying in the hot oil,PHONETIC_COVERAGE,NEUTRAL,,13
The cold clear water from the mountain spring tasted so fresh and pure and clean that it was like drinking liquid crystal straight from the rock face where it bubbled up naturally,PHONETIC_COVERAGE,NEUTRAL,,13
He sharpened the long curved blade of his machete against the flat grey stone with slow steady strokes until the edge gleamed bright silver in the strong afternoon sunlight streaming through the trees,PHONETIC_COVERAGE,NEUTRAL,,13
The plump brown hen clucked loudly and puffed out her feathers as she settled down firmly over her clutch of six small warm speckled eggs nestled in the straw lined wooden box,PHONETIC_COVERAGE,NEUTRAL,,13
She pounded the white cassava in the deep wooden mortar with strong rhythmic strokes of the heavy pestle and the thud thud thud sound could be heard three houses away from hers,PHONETIC_COVERAGE,NEUTRAL,,13
The bright green gecko clung to the smooth white wall with its tiny padded feet and watched us with its large golden eyes that never seemed to blink even once the whole time,PHONETIC_COVERAGE,NEUTRAL,,13
He folded the crisp brown paper bag carefully along each crease and tucked the pointed end neatly under the flap before handing the package across the worn wooden counter to the customer,PHONETIC_COVERAGE,NEUTRAL,,13
The sweet sticky juice from the ripe pineapple ran down her chin and dripped onto the front of her clean white shirt as she bit into the thick golden slice with obvious delight,PHONETIC_COVERAGE,NEUTRAL,,13
The large black crow perched on the highest branch of the dead grey tree and called out in its harsh rough voice that echoed across the empty brown field stretching below the hilltop,PHONETIC_COVERAGE,NEUTRAL,,13
She sprinkled the fine white flour over the smooth wooden board and then pressed the soft yellow dough flat with her strong palms before rolling it out thin with a round glass bottle,PHONETIC_COVERAGE,NEUTRAL,,13
The rusty old tin roof expanded with a series of loud pops and creaks every morning as the rising sun heated the metal and contracted again every evening as the temperature slowly dropped,PHONETIC_COVERAGE,NEUTRAL,,13
He split the thick dry bamboo pole cleanly in half with one powerful downward swing of his heavy machete and the two pieces fell apart neatly onto the dusty ground below his feet,PHONETIC_COVERAGE,NEUTRAL,,13
The smooth round river stones felt cool and pleasant under my bare feet as I waded slowly through the shallow crystal clear water that flowed gently over the sandy bottom of the stream,PHONETIC_COVERAGE,NEUTRAL,,13
She stirred the bubbling brown stew in the large black cast iron pot with a long wooden spoon tasting it occasionally and adding a pinch of salt or a dash of pepper as needed,PHONETIC_COVERAGE,NEUTRAL,,13
The bright yellow butterflies danced around the purple wild flowers growing along the edge of the dusty footpath creating a beautiful natural display of color and movement that was lovely to watch,PHONETIC_COVERAGE,NEUTRAL,,13
He squeezed the thick white sap from the freshly cut rubber tree bark into a small tin cup watching as the milky liquid dripped slowly down the groove he had carved into the trunk,PHONETIC_COVERAGE,NEUTRAL,,13
The dried palm fronds crackled and popped loudly in the hot fire sending tiny bright orange sparks floating upward into the dark night sky like miniature stars being born and dying in seconds,PHONETIC_COVERAGE,NEUTRAL,,13
She balanced three large round clay water pots stacked one on top of the other on her head and walked gracefully and steadily along the narrow winding path without spilling even one single drop,PHONETIC_COVERAGE,NEUTRAL,,13
The wild pig crashed loudly through the thick tangled undergrowth of the forest floor scattering dry leaves and broken twigs in every direction as it ran from the approaching sound of barking dogs,PHONETIC_COVERAGE,NEUTRAL,,13
He wove the long flexible green palm leaves tightly together in an overlapping pattern to create a waterproof roof panel that would keep the rain out of their temporary shelter during the storm,PHONETIC_COVERAGE,NEUTRAL,,13
The fresh ginger root had a sharp spicy smell that stung my nose as I grated it finely over the hot steaming bowl of fish broth that was simmering quietly on the stove top,PHONETIC_COVERAGE,NEUTRAL,,13
She scraped the burnt black residue from the bottom of the cooking pot with a rough piece of coconut shell husk until the metal underneath started to shine again almost like it was new,PHONETIC_COVERAGE,NEUTRAL,,13
My heart swelled with such pride and joy when I watched my daughter walk across the stage to receive her graduation certificate in front of the whole cheering audience of family and friends,EMOTIONS_HAPPY,HAPPY,,13
I could not believe it when the announcement came over the radio that our village had been selected to receive the clean water project we had been requesting for so many years,EMOTIONS_HAPPY,HAPPY,,13
The look of pure surprise and delight on my mother face when we brought out the birthday cake we had secretly prepared for her was the most precious and beautiful thing I have ever witnessed,EMOTIONS_HAPPY,HAPPY,,13
I danced all night long at my cousin wedding because the music was so good and the food was delicious and being surrounded by my whole family made my heart overflow with happiness,EMOTIONS_HAPPY,HAPPY,,13
When the test results came back negative and the doctor told me I was completely healthy I felt like the biggest burden had been lifted from my shoulders and I could breathe freely again,EMOTIONS_HAPPY,HAPPY,,13
I am so thankful that my neighbor helped me rebuild my market stall after the fire without asking for anything in return because true kindness like that is very rare and precious in this world,EMOTIONS_HAPPY,HAPPY,,13
The smile on my son face when he opened his birthday present and saw the football he had been wanting for months was worth every single leone that I had saved up to buy it,EMOTIONS_HAPPY,HAPPY,,13
I ran all the way home to tell my wife the incredible news that the bank had approved our loan application and we could finally start building our dream house on our own land,EMOTIONS_HAPPY,EXCITED,,13
The whole village erupted in cheers and celebration when the electricity was turned on for the very first time and people could finally see the bright lights shining from inside their own homes,EMOTIONS_HAPPY,EXCITED,,13
My grandmother hugged me so tightly when I told her I was accepted into the nursing program and she said she always knew I would do something meaningful and important to help other people,EMOTIONS_HAPPY,HAPPY,,13
After struggling for five long years to grow my small business it finally became profitable enough this month for me to hire my first employee and that achievement feels absolutely wonderful and deeply satisfying,EMOTIONS_HAPPY,HAPPY,,13
I was moved to tears of happiness when the whole community came together to surprise us with a welcome home party after we had been away in the city for over three very long years,EMOTIONS_HAPPY,HAPPY,,13
The old playground where I used to play as a child has been torn down to build a parking lot and seeing the empty space where it once stood fills me with such deep sadness,EMOTIONS_SAD,SAD,,13
I received the news that my scholarship application was rejected and all my hopes and dreams of going to university came crashing down around me in that one terrible and heartbreaking moment,EMOTIONS_SAD,SAD,,13
My mother sold her only gold earrings the ones my father gave her on their wedding day just so she could pay for my school fees and it breaks my heart to think about it,EMOTIONS_SAD,SAD,,13
The little girl sitting alone in the corner of the classroom had no lunch to eat while all the other children shared their food and laughed together and I wished I could help her,EMOTIONS_SAD,SAD,,13
Every time I walk past the house where my late grandfather used to live I can almost hear his voice calling me inside for a cup of tea and a warm conversation like before,EMOTIONS_SAD,SAD,,13
The fishermen came back to shore with almost nothing in their nets for the third day in a row and the worry on their faces showed how desperate their situation was becoming,EMOTIONS_SAD,SAD,,13
I stayed awake all night thinking about how I was going to tell my children that we have to move out of our home because I could not afford the rent anymore,EMOTIONS_SAD,SAD,,13
The clinic was full of sick children with no medicine to give them and the nurse looked so tired and helpless and frustrated because her hands were tied and she could not do more,EMOTIONS_SAD,SAD,,13
My brother dream of becoming an engineer died when he had to drop out of school to work and support the family after our father suddenly passed away and left us with nothing,EMOTIONS_SAD,SAD,,13
The beautiful coral reef that used to be full of colorful fish and sea life has turned white and lifeless because of the pollution and overfishing that has been happening for many years now,EMOTIONS_SAD,SAD,,13
I cried when I saw my old school friend who used to be so full of energy and life now looking thin and weak from the illness that has been slowly taking over her body,EMOTIONS_SAD,SAD,,13
The drought has been so severe this year that even the oldest villagers say they have never seen the land look this dry and barren in all their many years of living here,EMOTIONS_SAD,SAD,,13
My daughter asked me why we could not go to the festival like the other families and I did not know what to say to her because the truth was we had no money,EMOTIONS_SAD,SAD,,13
The old man sat alone on the bench outside the hospital waiting room every day for a week until his wife finally passed away peacefully and then he just sat there in silence for hours,EMOTIONS_SAD,SAD,,13
I had to choose between buying medicine for my sick child or buying food for the rest of the family and that is a decision that no parent should ever have to make in their life,EMOTIONS_SAD,SAD,,13
The flood washed away the only bridge connecting our village to the main road and now we are completely cut off from the rest of the world with no way to get help or supplies,EMOTIONS_SAD,SAD,,13
I wrote a long letter to my son who lives overseas telling him how much we miss him and asking him to please come home for a visit but I know the ticket is too expensive,EMOTIONS_SAD,SAD,,13
The schoolteacher cried in front of the class today because she found out that five of her best students would not be coming back next term due to their families inability to pay the fees,EMOTIONS_SAD,SAD,,13
My mother hands are rough and cracked from years of hard physical work washing clothes and farming in the fields and yet she never once complained about her life or asked for anything for herself,EMOTIONS_SAD,SAD,,13
The young widow with three small children to feed was turned away from the market because she owed money to several vendors and nobody was willing to give her any more credit until she paid,EMOTIONS_SAD,SAD,,13
Seeing the abandoned fishing boats rotting on the beach reminds me of how this village used to thrive when the fishing was good and everyone had enough work and food and hope for the future,EMOTIONS_SAD,SAD,,13
I lost my wallet with all my money for the whole month inside it somewhere between the market and my house and even though I retraced my steps many times I could not find it anywhere,EMOTIONS_SAD,SAD,,13
The community garden that we all worked so hard to build and maintain was vandalized during the night and all the vegetables that were almost ready for harvesting were stolen or destroyed completely,EMOTIONS_SAD,SAD,,13
My father funeral was a quiet and simple affair because we could not afford the kind of proper ceremony that a man who worked so hard his whole life truly deserved to receive,EMOTIONS_SAD,SAD,,13
The teacher tried her best to comfort the crying child whose parents could not come to the school concert and the little boy kept looking at the door hoping they would walk in eventually,EMOTIONS_SAD,SAD,,13
It hurts me to see my grandmother struggling to remember the names of her own grandchildren because her memory is getting worse every month and there is nothing we can do to stop it from fading,EMOTIONS_SAD,SAD,,13
The sound of the hammer demolishing the old community center where so many important meetings and celebrations were held for decades was the saddest sound I have heard in a very long time,EMOTIONS_SAD,SAD,,13
I spent two years carefully building a beautiful collection of rare local seeds for planting but the mice got into the storage room and destroyed almost everything I had worked so hard to gather,EMOTIONS_SAD,SAD,,13
The young boy carried his broken bicycle home on his shoulders because it was his only way to get to school and he could not afford to have it repaired at the shop in town,EMOTIONS_SAD,SAD,,13
